NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_CINE_ROTULO|ID_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|IN_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2018|3188|1|4|112692||2|2|1|1|0114F02|7B179597C68FA6C9B7DFE192A1AA9678|3179455||3|1|1997|8|2|21|1|76|31|3135209|0||||||||||||||4|3133|66|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|B318A93814F90A260922D492C8B9A2EC|3620998||3|2|1995|8|11|23|1|76|35|3550308|0||||||||||||||2|3133|133|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|0F9457FCCF737162E7A3C2B066D4E377|3157312||3|1|1998|7|25|20|1|76|31|3135209|0||||||||||||||2|3283|300|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|C9C3B5EABAA4599340231CA26BA199EF|4680490||3|2|1999|3|31|19|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|B45E82E0F629219E2384F41948F5E772|4390758||2|1|1997|2|13|21|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|009AE1F3C03EC0A3F0F7DCDB9731AD77|4492873||2|1|1995|1|12|23|1|76|35|3550308|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|DF191B74FC778DCB0603443225B055CE|3623585||3|2|1985|10|14|33|1|76|35|3550308|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|5370175A8C1B7CDC26C38F0D6904E57A|4293701||3|1|1995|8|27|23|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|04D004A1A2B75C6D2F28F7A574BCE763|3193387||3|2|1999|5|18|19|1|76|31|3135209|0||||||||||||||2|3283|66|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|0E3594D9C4FE66288BFAE74FE333B573|3193438||3|1|1998|11|12|20|1|76|31|3151206|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|A17AF86101C04E0429CD29C768F05152|3815315||2|2|1979|12|29|39|1|76|31|3108602|1|0|1|0|0|0|0|0|0|0|0|0|0|0|2|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|95E712FF88D9D75B6C71726082F98A1B|3171197||3|1|1984|9|18|34|1|76|53|5300108|0||||||||||||||2|3283|66|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|AF75C2EBDC96A586216451BFA6495214|3193825||3|1|1986|4|17|32|1|76|||0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|3020C3CA0A554BDC1F39B5E632E03AC4|4296073||3|1|1999|6|2|19|1|76|31|3132107|0||||||||||||||2|3283|233|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|EDCCAC224C51E7C8A55AF16A463627A6|3624378||1|2|1998|7|11|20|1|76|31|3143302|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|7CFF89E7496464AF79BF66323AF5758E|3212420||3|2|1997|3|31|21|1|76|31|3135209|0||||||||||||||4|3283|33|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|DA7BE5E258379FEA635C79037048B8A5|3212421||3|2|1997|7|12|21|1|76|31|3132107|0||||||||||||||2|3283|200|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|A58B5174344767EDD1164B05DCD99961|3212422||2|1|1986|1|6|32|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|7750D5619DFE282F85B105FAD9D5338E|4782022||2|2|1994|9|7|24|1|76|31|3135209|0||||||||||||||2|3283|66|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|6385EA1C447D83FA65EA6C116E22F608|4107870||1|2|1986|6|23|32|1|76|31|3131307|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|B797B923080075FC3340C808B4E7D86C|3126133||2|2|1998|8|2|20|1|76|35|3550308|0||||||||||||||4|3283|66|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|56A0E789A64D030B3A7CCF612BDAEAA8|4878014||3|1|1994|1|26|24|1|76|31|3135209|0||||||||||||||2|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|23BD0EF2397010C9E4A3FC844A530E6F|3172721||3|2|1998|1|22|20|1|76|31|3135209|9||||||||||||||2|3283|133|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|4817DF3B988BEF72860FEB0FC6E1669F|76434705||3|1|1999|7|5|19|1|76|31|3135209|0||||||||||||||5|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|83F2A5F2F07968F33A2E79DB9445C868|76435341||2|1|1998|8|9|20|1|76|31|3135209|0||||||||||||||5|3283|66|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|3C76504E473112ACC79A331696D4B155|4298652||3|2|1993|12|20|25|1|76|31|3135209|0||||||||||||||5|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|FE5E34DDFD019F4925D477CF6692A10B|3155801||2|2|1997|12|17|21|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|ABC413B9C1784B9FF94272294BB627B0|76435346||3|1|1996|9|29|22|1|76|31|3143302|0||||||||||||||5|3283|166|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|CCE2AD12883AA1F7EF43C1F75AE760E7|3170548||1|2|1998|4|7|20|1|76|31|3162401|0||||||||||||||5|3283|100|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|D1F4CFD85E52CEA865DEB801E9D815BC|36643193||3|2|1998|7|23|20|1|76|31|3135209|0||||||||||||||2|3283|133|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|FBC70CD5880A1ADBD4BD7D15F7509FB3|33679640||3|2|1999|11|12|19|1|76|31|3112307|0||||||||||||||2|3283|516|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|F81CBFE41FD4656F25FA6532D59A54FE|37877286||0|1|1999|12|2|19|1|76|31|3135209|0||||||||||||||2|3283|66|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|543BEA42C627CF7EF94130C8EAAFF8B7|36989979||3|1|1998|12|27|20|1|76|31|3135209|0||||||||||||||2|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|D4BF79C77A7CCEDF821096EBFCEB4E40|38442366||3|2|1999|11|29|19|1|76|31|3135209|0||||||||||||||2|3283|0|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|9A9E4576D9538D5AE724F371519FF437|35422176||2|2|1977|2|12|41|1|76|35|3550308|0||||||||||||||4|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|7DE3457716426F50A00635C68517931B|33143316||3|2|1994|12|10|24|1|76|31|3162401|0||||||||||||||5|3283|33|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|38E02DFC6B8339B4B65C159A790B6C06|33227353||3|2|1997|11|30|21|1|76|31|3135209|0||||||||||||||2|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|9B9ABB3B863800B1352BD5B6D73E0556|33463627||3|2|2000|4|12|18|1|76|31|3161106|0||||||||||||||3|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|A23A1AB228D98CE5D762DCE6517C9E78|33463636||3|2|1999|8|7|19|1|76|31|3135209|0||||||||||||||2|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|17B32173E44F2561794914727901315F|33463645||2|2|2000|4|4|18|1|76|31|3135209|0||||||||||||||2|3283|400|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|FFE3F2FFEDC8CA37CB987716FA4EC7EE|33466708||2|2|1996|3|5|22|1|76|31|3162807|0||||||||||||||2|3283|416|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|3873851CDD2786017548CCBE5B8196F1|33467949||2|1|1995|7|3|23|1|76|31|3135209|0||||||||||||||2|3283|150|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|1F25020EF0C377ECC2E886CA7AE9B418|33472139||3|2|2000|6|17|18|1|76|31|3135209|0||||||||||||||2|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|5F18B23828E7A1E7A2FAF19F318E3259|33475142||3|1|1999|11|17|19|1|76|31|3135209|0||||||||||||||2|3283|583|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|4D4DEDFC9BF88100667A70DCEC22DD01|33554572||3|1|1980|12|22|38|1|76|50|5005608|9||||||||||||||2|3283|33|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|1065DF477AC4990CB987DC4398FFEE56|33554582||3|2|2000|2|7|18|1|76|31|3139300|9||||||||||||||2|3283|316|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|E38DE55F782932C71C4EA390BDB2E093|33566648||3|2|1999|5|20|19|1|76|31|3135209|0||||||||||||||2|3283|616|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||1|0|0|0|1||||1|1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|4786044A8220686E207634FCA31EF781|33629679||1|2|1999|5|24|19|1|76|31|3142007|0||||||||||||||2|3283|616|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|CEEF3AB0850BE892F8515A0D4C56DA07|33674809||3|2|1989|8|17|29|1|76|31|3135209|0||||||||||||||2|3283|33|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|60099E8330B4AD66490B1DFE7CD7ECA7|33676758||3|1|2000|5|29|18|1|76|31|3135209|0||||||||||||||2|3283|516|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|03A6C5BC84F626DAF6DACD7607BB71CA|33704425||2|1|1999|10|14|19|1|76|31|3135209|0||||||||||||||2|3283|100|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|0E0B25E8A1838C122AF408D446DB9077|34868762||4|1|1996|12|9|22|1|76|31|3135209|9||||||||||||||2|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|E146234297E34A6DDE3FE7E0E869946F|34892956||3|2|2000|5|29|18|1|76|31|3135209|0||||||||||||||3|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|A795167C395C5449D40D32DA166D26C9|34894926||3|1|1994|10|25|24|1|76|31|3135209|0||||||||||||||2|3283|100|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|4B5C59DADEA02C2965110EEFB0D46E18|35271043||3|2|2000|3|3|18|1|76|31|3143302|9||||||||||||||4|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|0206350B0D0BA33C2FCD29A327CA7337|35383307||3|1|2000|4|17|18|1|76|31|3142007|0||||||||||||||5|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|29337B0745AEE4F066AEC0D5149864C3|35398550||3|2|1999|5|5|19|1|76|31|3135209|0||||||||||||||5|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|3DBBB38B130B535E7847CA4C3E2D799C|35426891||2|2|1999|2|24|19|1|76|31|3135209|0||||||||||||||5|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|B7F94EFBC7B434352423F5214B0F4854|35531854||1|2|1999|6|19|19|1|76|31|3170404|0||||||||||||||5|3283|300|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|31B9E96D9BE045BFAF1BDF25F3421C09|35556515||2|2|1999|1|28|19|1|76|31|3135209|0||||||||||||||5|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|59B5101048A4B316DD529D28EC5EFD61|35921637||3|2|2000|3|27|18|1|76|31|3135209|0||||||||||||||3|3283|100|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|1261F1C23940C73474EB2E70EE5B674E|35922932||1|1|1999|6|4|19|1|76|35|3540705|9||||||||||||||2|3283|516|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|2|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|44C9CFF9FF4078F216CCE881EE230CD4|35928476||3|2|1988|11|29|30|1|76|31|3135209|0||||||||||||||5|3283|33|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|73D0158B6BFD2A973AA4BF19E52EAEEF|35930426||2|1|1998|6|17|20|1|76|31|3135209|9||||||||||||||4|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|3EB673EBE049199FBCB75A7E0DF4FBC4|35948598||3|1|1998|10|1|20|1|76|31|3135209|0||||||||||||||4|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|A3C2C822084E0C4925192FF2C2F73543|35948642||3|1|1996|3|19|22|1|76|31|3135209|0||||||||||||||2|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|75EA97E73908BE760B0139E5DB56FD46|35953970||3|1|1995|10|24|23|1|76|31|3135209|0||||||||||||||4|3283|0|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|D4D290CFE0FE5741204B29A812C4F3EE|36629741||3|1|1996|1|28|22|1|76|35|3513801|0||||||||||||||2|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|73BBB6929D05FC480CDE63826924CC44|36781190||0|1|2000|3|28|18|1|76|31|3135209|0||||||||||||||2|3283|0|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|951C0FB7C09E931B949BA93AF44972B9|37000427||3|1|2000|5|22|18|1|76|31|3138658|0||||||||||||||2|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
