CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO
99503,2,2,0,1,0,3,1993,5,7,23,2016,2016,3122306.0
99503,2,2,0,0,0,1,1975,1,8,41,2016,2016,3135209.0
99503,2,2,0,1,0,3,1998,20,1,18,2016,2016,3135050.0
99503,2,2,0,1,0,2,1998,16,5,18,2016,2016,3108602.0
99503,2,3,0,1,0,1,1997,1,3,19,2016,2016,3135209.0
99503,2,2,0,1,0,1,1997,23,6,19,2016,2016,3124302.0
99503,2,2,0,0,1,3,1982,3,3,34,2016,2016,3135209.0
99503,2,2,0,0,0,3,1997,24,6,19,2016,2016,3132107.0
99503,2,2,0,1,1,3,1998,28,11,18,2016,2016,3132107.0
99503,2,2,0,0,1,1,1988,7,3,28,2016,2016,3143302.0
99503,2,2,0,0,1,3,1997,9,4,19,2016,2016,3135209.0
99503,2,3,0,0,0,3,1998,19,3,18,2016,2016,3117836.0
99503,2,4,0,0,1,3,1985,27,3,31,2016,2016,3135209.0
99503,2,2,0,0,1,2,1998,18,5,18,2016,2016,3550308.0
99503,2,2,0,0,0,2,1984,12,6,32,2016,2016,3135209.0
99503,2,2,0,0,0,3,1970,16,12,46,2016,2016,3135209.0
99503,2,2,0,1,0,1,1969,3,4,47,2016,2016,2908101.0
99503,2,3,0,1,1,3,1997,7,11,19,2016,2016,3135209.0
99503,2,3,0,0,1,3,1996,14,7,20,2016,2016,3117836.0
99503,2,4,0,1,0,3,1989,10,6,27,2016,2016,3108255.0
99503,2,4,0,0,1,4,1995,10,11,21,2016,2016,3547809.0
107474,1,2,0,0,0,3,1983,27,4,33,2015,2016,3152204.0
107474,1,2,0,0,1,3,1990,13,6,26,2009,2016,3135209.0
107474,1,2,0,0,0,3,1987,16,1,29,2012,2016,3142007.0
107474,1,4,0,0,0,0,1988,27,3,28,2016,2016,3135209.0
107474,1,2,0,0,0,6,1990,16,2,26,2012,2016,3135209.0
107474,1,2,0,0,0,0,1982,24,5,34,2014,2016,5212808.0
107474,1,2,0,1,1,2,1989,17,9,27,2016,2016,3135209.0
107474,1,2,0,0,1,0,1987,14,12,29,2013,2016,3135209.0
107474,1,2,0,0,0,1,1981,25,6,35,2015,2016,3149150.0
107474,1,2,0,0,0,3,1982,28,4,34,2016,2016,3135209.0
107474,1,2,0,0,1,1,1990,15,6,26,2008,2016,3135209.0
107474,1,2,0,0,1,3,1987,1,4,29,2008,2016,3135209.0
107474,1,4,0,0,1,2,1988,15,10,28,2008,2016,3135209.0
107474,1,6,0,0,1,1,1987,28,11,29,2008,2016,3143302.0
107474,1,2,0,0,1,2,1988,24,11,28,2008,2016,3135209.0
107474,1,2,0,0,1,3,1979,19,9,37,2008,2016,3135209.0
107474,1,4,0,0,1,1,1986,30,4,30,2008,2016,3148707.0
107474,1,2,0,0,1,1,1990,15,4,26,2009,2016,3135209.0
107474,1,4,0,0,1,3,1988,26,9,28,2009,2016,3135209.0
107474,1,6,0,0,0,1,1989,21,7,27,2009,2016,3135209.0
107474,1,2,0,0,1,6,1987,24,11,29,2009,2016,3135209.0
107474,1,2,0,0,0,3,1989,30,9,27,2012,2016,3550308.0
107474,1,6,0,0,0,2,1988,28,7,28,2009,2016,3135209.0
107474,1,6,0,0,1,1,1988,14,9,28,2012,2016,3135209.0
107474,1,2,0,0,1,3,1990,12,8,26,2012,2016,3135209.0
107474,1,2,0,0,1,4,1991,30,8,25,2016,2016,3161106.0
107474,1,6,0,0,0,3,1991,22,1,25,2011,2016,3143302.0
107474,1,2,0,0,1,3,1989,13,3,27,2013,2016,3135209.0
107474,1,2,0,0,1,3,1983,10,2,33,2012,2016,3135209.0
107474,1,4,0,0,0,0,1989,22,5,27,2015,2016,3135209.0
107474,1,2,0,0,1,0,1990,24,4,26,2015,2016,3168002.0
107474,1,6,0,0,0,3,1981,14,7,35,2009,2016,3132107.0
107474,1,2,0,0,1,0,1989,7,4,27,2016,2016,3135209.0
107474,1,2,0,0,0,6,1990,17,8,26,2010,2016,3135209.0
107474,1,2,0,0,0,6,1987,6,7,29,2012,2016,3135209.0
107474,1,3,0,0,1,2,1989,14,4,27,2016,2016,3135209.0
107474,1,2,0,0,0,6,1986,30,8,30,2011,2016,3135209.0
107474,1,2,0,0,1,3,1976,22,10,40,2010,2016,3135209.0
107474,1,4,0,0,0,3,1987,1,3,29,2010,2016,3143302.0
107474,1,4,0,0,0,1,1991,24,9,25,2010,2016,3135209.0
107474,1,2,0,0,1,3,1990,4,8,26,2010,2016,3139300.0
107474,1,2,0,0,0,3,1989,28,4,27,2010,2016,3531902.0
107474,1,2,0,0,0,2,1977,18,7,39,2010,2016,3135209.0
107474,1,2,0,0,1,4,1979,15,11,37,2010,2016,3135209.0
107474,1,2,0,0,0,3,1981,11,5,35,2010,2016,3135209.0
107474,1,2,0,0,1,3,1987,30,8,29,2013,2016,3132107.0
107474,1,2,0,0,0,0,1993,12,2,23,2016,2016,5300108.0
107474,1,2,0,0,1,6,1982,27,7,34,2011,2016,3162401.0
107474,1,2,2,0,0,3,1986,7,1,30,2015,2016,3143302.0
107474,1,2,2,0,1,1,1993,14,9,23,2015,2016,3552205.0
107474,1,2,2,0,1,3,1991,29,3,25,2016,2016,3515707.0
107474,1,2,2,0,1,3,1992,11,11,24,2014,2016,3135209.0
107474,1,2,0,0,0,1,1993,14,1,23,2013,2016,3550308.0
107474,1,2,0,0,1,1,1987,16,5,29,2015,2016,3518800.0
107474,1,2,0,0,0,2,1988,29,5,28,2015,2016,3135209.0
107474,1,2,2,0,1,3,1993,19,8,23,2012,2016,3135050.0
107474,1,2,0,0,0,1,1993,3,7,23,2014,2016,3143302.0
107474,1,2,2,0,1,3,1991,5,4,25,2012,2016,
107474,1,2,0,0,0,0,1989,21,2,27,2014,2016,3135209.0
107474,1,2,0,0,0,2,1990,2,8,26,2014,2016,3135209.0
107474,1,2,0,0,1,3,1990,18,2,26,2012,2016,3135209.0
107474,1,2,0,0,1,0,1982,3,11,34,2011,2016,3143302.0
107474,1,2,0,0,1,0,1990,14,1,26,2011,2016,3135209.0
107474,1,6,0,0,1,0,1993,15,3,23,2011,2016,3143302.0
107474,1,6,0,0,0,0,1991,14,11,25,2011,2016,3135209.0
107474,1,2,0,0,1,0,1992,10,8,24,2011,2016,3135209.0
107474,1,2,0,0,1,0,1993,22,9,23,2011,2016,3135209.0
107474,1,2,0,0,1,0,1994,26,1,22,2011,2016,3143302.0
107474,1,6,0,0,0,0,1993,3,6,23,2011,2016,3135209.0
107474,1,4,0,0,1,0,1992,18,4,24,2011,2016,3151206.0
107474,1,2,0,0,0,0,1991,20,8,25,2011,2016,3135209.0
107474,1,2,0,0,1,0,1993,1,4,23,2011,2016,3135209.0
107474,1,2,0,0,1,0,1991,4,10,25,2011,2016,3135209.0
107474,1,2,0,0,0,0,1988,31,7,28,2011,2016,3135209.0
107474,1,3,0,0,0,0,1985,21,4,31,2016,2016,3143302.0
107474,1,2,0,0,1,0,1985,31,7,31,2011,2016,3135209.0
107474,1,2,0,0,0,0,1992,1,12,24,2011,2016,3106200.0
107474,1,2,0,0,0,0,1991,18,8,25,2016,2016,
107474,1,2,0,0,0,0,1977,15,10,39,2011,2016,3304557.0
107474,1,2,0,1,1,1,1991,28,2,25,2016,2016,3135209.0
107474,1,2,0,0,1,3,1992,6,6,24,2012,2016,3101706.0
107474,1,2,0,0,1,3,1992,22,7,24,2013,2016,5212501.0
107474,1,2,0,0,1,3,1988,8,4,28,2013,2016,3157005.0
107474,1,2,0,0,1,0,1991,20,3,25,2014,2016,3135209.0
107474,1,3,0,0,0,3,1991,10,3,25,2014,2016,3135209.0
107474,1,2,0,0,0,3,1991,19,9,25,2013,2016,3100104.0
107474,1,2,0,0,1,3,1994,10,10,22,2012,2016,3550308.0
107474,1,4,0,0,1,3,1993,19,11,23,2012,2016,
107474,1,2,0,0,0,1,1989,9,12,27,2012,2016,3135209.0
107474,1,2,0,0,1,3,1986,8,1,30,2012,2016,3135209.0
107474,1,2,0,0,0,1,1992,11,2,24,2012,2016,3135209.0
107474,1,6,0,0,0,4,1992,12,9,24,2012,2016,3135209.0
107474,1,2,0,0,1,1,1985,21,4,31,2012,2016,3135209.0
107474,1,2,0,0,1,3,1992,5,1,24,2012,2016,3135209.0
107474,1,2,0,0,1,3,1971,25,8,45,2012,2016,3135209.0
107474,1,2,0,0,1,1,1993,30,8,23,2012,2016,3143302.0
107474,1,2,0,0,1,0,1993,26,9,23,2012,2016,3143302.0
107474,1,2,0,0,0,3,1988,29,7,28,2012,2016,3135209.0
107474,1,6,0,0,1,1,1980,16,4,36,2012,2016,3135209.0
107474,1,6,0,0,1,3,1994,8,3,22,2012,2016,3135209.0
107474,1,2,0,0,1,2,1992,14,4,24,2012,2016,3135209.0
107474,1,6,0,0,1,3,1984,25,10,32,2012,2016,3135209.0
107474,1,6,0,0,1,3,1986,1,8,30,2012,2016,3135209.0
107474,1,2,0,0,0,3,1993,18,2,23,2012,2016,3135209.0
107474,1,2,0,0,0,3,1961,27,3,55,2012,2016,3135100.0
107474,1,2,0,0,0,3,1993,28,2,23,2012,2016,3135209.0
107474,1,6,0,0,1,1,1990,9,7,26,2012,2016,3143302.0
107474,1,2,0,0,0,3,1977,29,8,39,2015,2016,3135209.0
107474,1,4,0,0,0,3,1993,14,6,23,2012,2016,3135209.0
107474,1,2,0,0,1,1,1991,11,10,25,2012,2016,3135209.0
107474,1,2,0,0,1,2,1990,22,12,26,2012,2016,3135209.0
107474,1,2,0,0,1,3,1988,11,7,28,2013,2016,3132107.0
107474,1,4,0,0,1,3,1991,14,12,25,2015,2016,3135209.0
107474,1,2,0,0,1,3,1988,18,6,28,2015,2016,3135209.0
107474,1,2,0,0,1,2,1992,17,3,24,2013,2016,3162401.0
107474,1,4,0,0,0,1,1994,20,10,22,2015,2016,3135050.0
107474,1,2,0,0,1,2,1994,30,1,22,2014,2016,3135209.0
107474,1,2,0,0,1,1,1993,17,5,23,2013,2016,3135209.0
107474,1,2,0,0,0,3,1994,29,10,22,2014,2016,3135209.0
107474,1,2,0,0,1,0,1994,11,5,22,2015,2016,3170909.0
107474,1,2,0,0,1,3,1994,6,2,22,2016,2016,3513801.0
107474,1,2,0,0,1,6,1991,7,9,25,2013,2016,3135209.0
107474,1,2,0,0,1,1,1995,5,6,21,2014,2016,3161106.0
107474,1,2,0,0,1,3,1994,10,3,22,2015,2016,3548807.0
107474,1,4,0,0,1,3,1992,13,6,24,2015,2016,
107474,1,2,0,0,1,3,1991,7,1,25,2016,2016,3135209.0
107474,1,2,0,0,1,3,1994,9,8,22,2015,2016,3135209.0
107474,1,2,0,0,0,4,1994,18,10,22,2015,2016,3135209.0
107474,1,2,0,0,1,3,1991,18,5,25,2015,2016,3135209.0
107474,1,2,2,0,1,3,1995,5,9,21,2016,2016,3135209.0
107474,1,4,0,0,1,3,1995,25,9,21,2013,2016,3135209.0
107474,1,4,0,0,1,3,1991,31,3,25,2013,2016,3135209.0
107474,1,2,0,0,1,2,1995,16,3,21,2013,2016,3135209.0
107474,1,2,0,0,0,3,1989,21,12,27,2013,2016,3139300.0
107474,1,2,0,0,1,1,1980,27,12,36,2013,2016,3135209.0
107474,1,2,0,0,1,3,1994,30,12,22,2013,2016,3135209.0
107474,1,2,0,0,1,3,1982,7,4,34,2013,2016,3135209.0
107474,1,2,2,0,1,3,1995,26,3,21,2013,2016,
107474,1,2,0,0,1,3,1992,5,7,24,2013,2016,3135209.0
107474,1,2,0,0,1,3,1995,30,4,21,2013,2016,3135209.0
107474,1,4,0,0,1,2,1995,16,7,21,2013,2016,3106200.0
107474,1,2,0,0,1,3,1995,14,8,21,2013,2016,3135209.0
107474,1,2,2,0,1,2,1995,25,8,21,2014,2016,3135209.0
107474,1,2,2,0,1,3,1995,31,7,21,2014,2016,3135209.0
107474,1,2,2,0,1,3,1994,27,6,22,2015,2016,3135209.0
107474,1,2,2,0,1,3,1995,31,5,21,2016,2016,3135209.0
107474,1,2,0,0,1,1,1985,31,5,31,2016,2016,1302405.0
107474,1,2,2,0,1,3,1995,4,12,21,2015,2016,3135209.0
107474,1,3,0,0,0,0,1990,11,6,26,2016,2016,3135209.0
107474,1,2,0,0,1,3,1991,29,12,25,2015,2016,3135209.0
107474,1,2,0,0,1,1,1996,8,2,20,2015,2016,3135209.0
107474,1,2,0,0,1,2,1996,1,7,20,2015,2016,3135209.0
107474,1,2,0,0,0,3,1996,20,3,20,2016,2016,3143302.0
107474,1,2,0,0,1,0,1996,18,8,20,2016,2016,3135209.0
107474,1,2,0,0,1,3,1994,18,12,22,2015,2016,3135209.0
107474,1,2,0,0,1,2,1996,3,11,20,2015,2016,3135209.0
107474,1,2,0,0,1,3,1996,18,8,20,2016,2016,3170909.0
107474,1,2,0,0,0,3,1992,5,4,24,2015,2016,3135209.0
107474,1,2,0,0,1,3,1994,3,7,22,2015,2016,3135209.0
107474,1,2,2,0,1,1,1995,5,5,21,2016,2016,3135209.0
107474,1,2,0,0,1,2,1996,9,4,20,2015,2016,3135209.0
107474,1,2,0,0,1,3,1993,3,1,23,2015,2016,3135209.0
107474,1,2,0,0,1,3,1992,26,7,24,2015,2016,3135209.0
107474,1,2,0,0,1,3,1995,9,1,21,2015,2016,3135209.0
107474,1,2,2,0,1,3,1996,16,2,20,2014,2016,3161106.0
107474,1,2,2,0,0,3,1993,13,4,23,2014,2016,3135209.0
107474,1,2,2,0,1,3,1996,30,7,20,2014,2016,3135209.0
107474,1,3,2,0,0,1,1996,11,10,20,2014,2016,3135209.0
107474,1,2,2,1,0,2,1985,18,6,31,2014,2016,3543402.0
107474,1,2,2,0,1,4,1996,13,6,20,2014,2016,3135209.0
107474,1,2,2,0,0,3,1992,24,3,24,2014,2016,3550308.0
107474,1,2,2,0,1,3,1996,28,8,20,2014,2016,3135209.0
107474,1,2,2,0,0,3,1988,18,10,28,2014,2016,3106200.0
107474,1,2,2,0,1,3,1996,5,8,20,2014,2016,3143302.0
107474,1,2,2,0,1,3,1995,27,9,21,2014,2016,3135209.0
107474,1,4,0,0,0,4,1996,21,6,20,2014,2016,
107474,1,2,2,0,1,3,1995,13,11,21,2014,2016,3135209.0
107474,1,2,2,0,1,3,1996,14,12,20,2014,2016,3135209.0
107474,1,2,0,0,1,3,1994,12,8,22,2016,2016,3135209.0
107474,1,2,2,0,0,2,1994,4,9,22,2015,2016,3135209.0
107474,1,2,2,0,1,1,1997,5,7,19,2015,2016,3143302.0
107474,1,2,2,0,1,1,1987,26,11,29,2015,2016,2930006.0
107474,1,2,2,0,0,0,1981,17,8,35,2015,2016,3135209.0
107474,1,2,2,0,1,0,1997,2,6,19,2015,2016,3135209.0
107474,1,2,2,0,1,3,1987,2,2,29,2015,2016,3135209.0
107474,1,2,2,0,0,1,1990,22,6,26,2015,2016,3135209.0
107474,1,2,2,0,0,3,1985,3,3,31,2015,2016,3135209.0
107474,1,2,2,0,1,3,1996,15,11,20,2015,2016,3143302.0
107474,1,2,0,0,0,3,1978,10,10,38,2015,2016,3117836.0
107474,1,2,2,0,1,3,1977,15,9,39,2015,2016,3118809.0
107474,1,4,2,0,1,3,1989,3,7,27,2015,2016,3135209.0
107474,1,2,0,0,1,2,1997,25,8,19,2015,2016,3135209.0
107474,1,2,0,0,1,3,1996,14,10,20,2015,2016,3135209.0
107474,1,2,2,0,1,3,1994,4,9,22,2015,2016,3550308.0
107474,1,2,0,0,0,3,1997,12,1,19,2015,2016,3135209.0
107474,1,2,0,0,1,3,1982,19,1,34,2015,2016,3550308.0
107474,1,2,0,0,1,3,1981,14,12,35,2015,2016,3529401.0
107474,1,4,0,0,1,1,1981,18,1,35,2015,2016,3550308.0
107474,1,2,0,0,0,3,1996,18,3,20,2015,2016,3550308.0
107474,1,2,0,0,0,3,1997,15,4,19,2016,2016,
107474,1,4,0,0,0,1,1976,16,7,40,2015,2016,3142700.0
107474,1,2,0,0,0,2,1997,28,8,19,2016,2016,3135209.0
107474,1,4,0,0,1,2,1979,1,12,37,2015,2016,3135209.0
107474,1,4,2,0,1,0,1981,28,6,35,2015,2016,3135209.0
107474,1,2,2,0,1,3,1986,4,9,30,2016,2016,3135209.0
107474,1,2,0,0,1,3,1996,25,4,20,2015,2016,3117836.0
107474,1,2,0,0,1,2,1990,25,3,26,2016,2016,3135209.0
107474,1,2,0,1,1,2,1996,21,4,20,2016,2016,3135209.0
107474,1,2,0,1,1,3,1998,17,11,18,2016,2016,3550308.0
107474,1,2,0,1,1,1,1983,18,6,33,2016,2016,3135209.0
107474,1,2,0,0,1,3,1997,22,3,19,2016,2016,3135209.0
107474,1,2,0,0,1,3,1997,30,9,19,2016,2016,3550308.0
107474,1,2,0,0,1,1,1998,9,1,18,2016,2016,3107307.0
107474,1,2,0,1,1,2,1997,3,8,19,2016,2016,3135209.0
107474,1,2,0,0,1,1,1996,18,9,20,2016,2016,3135209.0
107474,1,2,0,1,1,3,1985,22,9,31,2016,2016,3135209.0
107474,1,2,0,1,1,3,1998,8,1,18,2016,2016,3135209.0
107474,1,2,0,0,1,3,1998,7,8,18,2016,2016,3135209.0
107474,1,2,0,0,0,1,1996,5,12,20,2016,2016,3135209.0
107474,1,2,0,1,1,3,1997,21,4,19,2016,2016,3135209.0
107474,1,2,0,1,1,3,1985,26,3,31,2016,2016,3135209.0
107474,1,2,0,1,0,1,1996,2,11,20,2016,2016,3135209.0
107474,1,2,0,1,1,3,1998,23,4,18,2016,2016,3135209.0
107474,1,2,0,0,1,3,1997,25,6,19,2016,2016,3135209.0
107474,1,2,0,0,1,3,1997,13,2,19,2016,2016,3135209.0
107474,1,2,0,1,0,3,1997,4,4,19,2016,2016,3117836.0
107474,1,2,0,1,0,3,1998,28,1,18,2016,2016,3148707.0
107474,1,3,0,0,0,3,1992,14,8,24,2016,2016,3135209.0
107474,1,3,0,1,1,3,1996,10,11,20,2016,2016,3550308.0
107474,1,3,0,1,1,3,1971,12,7,45,2016,2016,2908101.0
107476,1,2,2,0,0,1,1990,19,11,26,2014,2016,3147105.0
107476,1,2,0,0,0,1,1978,25,6,38,2008,2016,3135209.0
107476,1,2,0,0,1,2,1987,5,2,29,2008,2016,3143302.0
107476,1,6,0,0,0,6,1980,9,11,36,2012,2016,3135209.0
107476,1,2,0,0,0,3,1983,18,11,33,2009,2016,3135209.0
107476,1,2,0,0,1,2,1984,27,3,32,2009,2016,3152204.0
107476,1,4,0,0,1,3,1988,24,11,28,2015,2016,3135209.0
107476,1,2,0,0,1,3,1990,12,2,26,2016,2016,3519808.0
107476,1,2,0,0,0,1,1972,15,8,44,2016,2016,3143302.0
107476,1,2,2,0,0,2,1985,30,5,31,2016,2016,
107476,1,2,0,0,0,0,1982,16,10,34,2010,2016,3106200.0
107476,1,6,0,0,0,0,1988,2,9,28,2010,2016,2509701.0
107476,1,2,0,0,0,0,1990,18,2,26,2015,2016,3135209.0
107476,1,6,0,0,0,1,1992,25,4,24,2010,2016,3135209.0
107476,1,2,0,0,0,2,1988,1,8,28,2010,2016,3135209.0
107476,1,6,0,0,1,3,1992,17,7,24,2010,2016,3135209.0
107476,1,6,0,0,0,3,1989,17,9,27,2010,2016,3135209.0
107476,1,6,0,0,0,3,1991,9,10,25,2010,2016,3135209.0
107476,1,2,0,0,1,3,1990,10,10,26,2010,2016,3135209.0
107476,1,6,0,0,0,1,1990,13,12,26,2010,2016,1501402.0
107476,1,2,0,0,0,2,1987,21,9,29,2015,2016,3135209.0
107476,1,3,0,0,1,1,1992,28,12,24,2012,2016,
107476,1,2,0,1,0,3,1991,5,5,25,2014,2016,3135209.0
107476,1,2,0,0,0,3,1986,11,10,30,2016,2016,3135209.0
107476,1,2,0,0,0,6,1979,7,6,37,2012,2016,2918407.0
107476,1,6,0,0,0,6,1992,13,9,24,2012,2016,3135209.0
107476,1,2,2,0,0,3,1993,25,3,23,2011,2016,3135209.0
107476,1,2,0,0,1,6,1993,20,3,23,2012,2016,3151206.0
107476,1,4,0,0,0,0,1990,29,11,26,2011,2016,3135209.0
107476,1,6,0,0,1,0,1988,10,11,28,2011,2016,3135209.0
107476,1,2,0,0,1,0,1993,29,5,23,2011,2016,3135209.0
107476,1,2,0,0,1,0,1992,1,6,24,2011,2016,3132107.0
107476,1,2,0,0,1,0,1985,4,12,31,2011,2016,3112307.0
107476,1,6,0,0,0,0,1992,12,11,24,2011,2016,3135209.0
107476,1,6,0,0,0,0,1980,16,12,36,2011,2016,3170909.0
107476,1,2,0,0,1,0,1993,8,4,23,2013,2016,3139300.0
107476,1,6,0,0,1,0,1991,18,12,25,2011,2016,3135209.0
107476,1,6,0,0,1,0,1993,3,3,23,2011,2016,3161106.0
107476,1,2,0,0,0,0,1993,6,4,23,2011,2016,3135209.0
107476,1,6,0,0,1,0,1991,25,11,25,2011,2016,3106200.0
107476,1,2,2,0,0,1,1993,9,12,23,2016,2016,3135100.0
107476,1,2,0,0,0,0,1985,5,12,31,2011,2016,3139300.0
107476,1,6,0,0,0,0,1987,24,2,29,2011,2016,3162450.0
107476,1,2,0,0,1,0,1989,26,5,27,2012,2016,3143302.0
107476,1,4,0,0,1,0,1992,27,11,24,2011,2016,5300108.0
107476,1,6,0,0,1,0,1991,1,10,25,2011,2016,3135209.0
107476,1,6,0,0,1,0,1992,29,9,24,2011,2016,3135209.0
107476,1,6,0,0,0,0,1992,4,3,24,2011,2016,3135209.0
107476,1,2,0,0,0,0,1992,29,9,24,2013,2016,3135209.0
107476,1,2,0,0,0,0,1972,10,1,44,2011,2016,3143302.0
107476,1,2,0,0,0,3,1992,20,1,24,2012,2016,3142700.0
107476,1,2,0,0,0,3,1976,7,4,40,2012,2016,3106200.0
107476,1,2,0,0,0,3,1989,17,6,27,2014,2016,3135209.0
107476,1,2,0,0,1,3,1990,27,7,26,2012,2016,3132107.0
107476,1,2,0,0,1,1,1993,27,7,23,2012,2016,3143302.0
107476,1,2,0,0,1,0,1994,2,6,22,2015,2016,
107476,1,2,0,0,0,3,1993,12,8,23,2012,2016,3143302.0
107476,1,2,0,0,1,3,1994,5,12,22,2012,2016,3132107.0
107476,1,2,0,0,0,3,1994,1,9,22,2012,2016,3152204.0
107476,1,2,0,0,0,3,1992,14,1,24,2012,2016,3135209.0
107476,1,4,0,0,0,3,1991,23,9,25,2012,2016,
107476,1,2,0,0,0,3,1994,5,7,22,2012,2016,3152204.0
107476,1,6,0,0,0,2,1991,5,5,25,2012,2016,3135209.0
107476,1,2,0,0,0,2,1993,12,1,23,2012,2016,3135100.0
107476,1,2,0,0,0,3,1991,12,6,25,2012,2016,3135100.0
107476,1,2,0,0,0,3,1994,12,7,22,2012,2016,3135209.0
107476,1,2,0,0,0,3,1992,3,6,24,2012,2016,3136801.0
107476,1,2,0,0,0,3,1991,1,3,25,2012,2016,3135209.0
107476,1,2,0,0,1,2,1988,11,9,28,2012,2016,3143302.0
107476,1,2,0,0,1,1,1993,22,12,23,2012,2016,3135209.0
107476,1,2,0,0,1,3,1993,30,12,23,2012,2016,3132107.0
107476,1,2,0,0,0,3,1993,27,2,23,2012,2016,3143302.0
107476,1,2,0,0,0,1,1991,5,9,25,2012,2016,3135209.0
107476,1,2,0,0,0,2,1993,11,3,23,2012,2016,3135100.0
107476,1,2,0,0,0,1,1991,12,3,25,2012,2016,3135209.0
107476,1,2,0,0,0,3,1991,11,11,25,2012,2016,3135209.0
107476,1,6,0,0,0,3,1992,30,4,24,2012,2016,3164209.0
107476,1,2,0,1,0,1,1993,26,3,23,2014,2016,3132503.0
107476,1,2,0,0,1,2,1993,22,11,23,2012,2016,3135209.0
107476,1,2,0,0,0,3,1991,28,9,25,2014,2016,3143302.0
107476,1,3,0,0,1,2,1992,14,6,24,2015,2016,3135209.0
107476,1,2,0,0,0,3,1993,6,10,23,2014,2016,3148707.0
107476,1,4,0,0,1,3,1991,19,9,25,2014,2016,3132107.0
107476,1,2,0,0,0,3,1994,21,6,22,2015,2016,3135209.0
107476,1,2,0,0,1,3,1994,5,9,22,2013,2016,
107476,1,2,0,0,1,3,1994,20,5,22,2013,2016,5300108.0
107476,1,2,2,0,0,3,1994,17,7,22,2013,2016,3170909.0
107476,1,2,0,0,0,3,1993,18,5,23,2013,2016,3135209.0
107476,1,2,0,0,0,3,1994,23,6,22,2013,2016,3135209.0
107476,1,2,0,0,0,2,1994,8,7,22,2013,2016,3135209.0
107476,1,2,0,0,0,3,1985,18,2,31,2013,2016,3124104.0
107476,1,2,0,0,1,2,1995,1,1,21,2013,2016,3135209.0
107476,1,2,0,0,1,3,1994,26,9,22,2013,2016,3135209.0
107476,1,2,0,0,0,3,1994,16,1,22,2013,2016,3135209.0
107476,1,2,0,0,0,3,1993,15,2,23,2013,2016,3116159.0
107476,1,2,0,0,1,3,1993,12,12,23,2013,2016,3170909.0
107476,1,4,0,0,0,2,1993,25,7,23,2013,2016,
107476,1,2,0,0,0,3,1995,13,1,21,2013,2016,3135209.0
107476,1,2,0,0,0,3,1994,3,1,22,2013,2016,5300108.0
107476,1,2,0,0,1,3,1994,5,1,22,2013,2016,3143302.0
107476,1,2,0,0,0,3,1994,11,6,22,2013,2016,3135209.0
107476,1,4,0,0,1,3,1994,28,12,22,2013,2016,3142700.0
107476,1,2,0,0,0,3,1993,29,3,23,2013,2016,3132107.0
107476,1,2,0,0,0,1,1989,20,8,27,2015,2016,3135209.0
107476,1,2,0,0,0,3,1992,8,11,24,2013,2016,3135209.0
107476,1,2,0,0,1,2,1995,12,4,21,2013,2016,3135209.0
107476,1,2,0,0,0,3,1995,24,8,21,2013,2016,3135209.0
107476,1,2,0,0,0,3,1995,27,12,21,2013,2016,3132107.0
107476,1,4,0,0,0,1,1970,28,4,46,2014,2016,3548708.0
107476,1,2,0,0,1,3,1993,26,9,23,2016,2016,3135209.0
107476,1,4,0,0,1,3,1994,22,8,22,2015,2016,5300108.0
107476,1,2,0,0,1,3,1995,8,2,21,2014,2016,2933307.0
107476,1,2,0,0,0,3,1994,8,12,22,2016,2016,3550605.0
107476,1,2,0,0,1,1,1995,3,4,21,2016,2016,3135209.0
107476,1,2,0,0,0,3,1995,23,9,21,2014,2016,3132107.0
107476,1,2,0,0,0,0,1993,10,3,23,2016,2016,3143302.0
107476,1,2,0,0,0,3,1993,1,2,23,2015,2016,3135050.0
107476,1,2,2,0,0,3,1992,3,4,24,2016,2016,3135209.0
107476,1,4,0,1,1,3,1996,11,10,20,2014,2016,
107476,1,2,2,0,1,3,1995,16,10,21,2014,2016,3135209.0
107476,1,2,2,0,0,3,1994,15,9,22,2014,2016,3135209.0
107476,1,2,2,0,1,2,1994,26,2,22,2014,2016,3547809.0
107476,1,2,2,0,1,3,1996,14,12,20,2014,2016,3545209.0
107476,1,2,2,0,0,2,1995,12,12,21,2014,2016,3135209.0
107476,1,2,2,0,0,3,1995,13,3,21,2014,2016,3132107.0
107476,1,5,2,0,1,1,1995,5,5,21,2014,2016,3135209.0
107476,1,2,0,0,1,3,1994,1,9,22,2015,2016,3170909.0
107476,1,2,2,0,0,3,1995,13,2,21,2016,2016,3143302.0
107476,1,2,0,0,1,3,1995,11,3,21,2015,2016,3135209.0
107476,1,2,0,0,0,0,1995,9,5,21,2015,2016,3135209.0
107476,1,2,2,0,1,3,1995,3,12,21,2014,2016,3135209.0
107476,1,2,2,0,0,3,1995,11,10,21,2014,2016,3518800.0
107476,1,2,2,0,1,3,1996,15,7,20,2014,2016,3135209.0
107476,1,2,2,0,0,3,1996,7,1,20,2014,2016,3135209.0
